id,type,title,display_entry,abstract,link,extent,date
6470230,696,"Records of the Environmental Protection Agency. 1944 - 2006. DOCUMERICA: The Environmental Protection Agency's Program to Photographically Document Subjects of Environmental Concern. 1972 - 1977. KUALAPUU RESERVOIR, BUILT TO CAPTURE HEAVY RAINFALL ON quot;WETquot; SIDE OF ISLAND, IS IMPORTANT TO MOLOKAI'S AGRICULTURE. DEVELOPERS WANT USE OF THE WATER, PROMISE TO REPLACE WHAT THEY TAKE. PLAINTIFFS IN A SUIT AGAINST THEM CLAIM WATER USED FOR REPLACEMENT WILL BE BRACKISH AND CROPS WILL SUFFER","Records of the Environmental Protection Agency. 1944 - 2006. DOCUMERICA: The Environmental Protection Agency's Program to Photographically Document Subjects of Environmental Concern. 1972 - 1977. KUALAPUU RESERVOIR, BUILT TO CAPTURE HEAVY RAINFALL ON quot;WETquot; SIDE OF ISLAND, IS IMPORTANT TO MOLOKAI'S AGRICULTURE. DEVELOPERS WANT USE OF THE WATER, PROMISE TO REPLACE WHAT THEY TAKE. PLAINTIFFS IN A SUIT AGAINST THEM CLAIM WATER USED FOR REPLACEMENT WILL BE BRACKISH AND CROPS WILL SUFFER",,https://catalog.archives.gov/id/554027,,
8174377,696,"Country grammar / Nelly, chant.","Nelly, 1974-.... Country grammar / Nelly, chant.","",http://www.worldcat.org/oclc/767386019,,
7423234,696,"Letter: 1849 Feb. 19, to David Laing / C. Innes. 1849.","Innes, Cosmo, 1798-1874. Letter: 1849 Feb. 19, to David Laing / C. Innes.",Discusses the amount due from some printing work. ,http://www.worldcat.org/oclc/40242666,[3] p.,
8211846,696,"Robert Motherwell interview, 1981 Feb. 15.","Motherwell, Robert. Robert Motherwell interview, 1981 Feb. 15.",An interview of Robert Motherwell conducted by Phyllis Tuchman for the Archives of American Art's Mark Rothko and His Times oral history project. ,http://www.worldcat.org/oclc/78142078,Sound recording: 2 cassettes : analog.Transcript: 15 p.,
6867947,696,"Lord - Adams Family Papers, 1848-1912, 1862-1878 (bulk).","Lord - Adams Family. Lord - Adams Family Papers, 1848-1912, 1862-1878 (bulk).","Civil War letters from William Lord (d. 1863) of 144th N.Y. Volunteers to his wife Mary of Lordville, Delaware County; also letters from her brothers Jonathan and L.M. Adams, in service, and from her sister Sarah Adams. Also deeds to and from Mary Lord, her marriage certificate, pension letters, and poems. ",http://www.worldcat.org/oclc/155432132,88 items,
8322914,696,"Arthur Purdy collection, ca. 1933-1995.","Purdy, Arthur C., 1908-1995. Arthur Purdy collection, ca. 1933-1995.","Collection includes architectural drawings, office materials, and photographs for many of Purdy's residential designs in the suburbs of Chicago and residential and commercial buildings in Chicago. Also includes a small grouping of material about projects designed by others. ",http://www.worldcat.org/oclc/84566479,"1 box (0.5 linear feet), 2 portfolios and oversize materials.",
6399395,696,"Martin P. Catherwood. New York State Joint Legislative Committee on the Taylor Law, staff member's files, 1971-1972.","Martin P. Catherwood. New York State Joint Legislative Committee on the Taylor Law, staff member's files, 1971-1972.","Include selected testimony, minutes of executive sessions, correspondence and the Committee's final report.",http://rmc.library.cornell.edu/EAD/xml/dlxs/KCL05209.xml,"",
7704804,696,"Minute book, 1865-1874.","Freemasons. South Carolina. Royal Arch Masons. Bazaleel Chapter, No. 8 (Hamburg, S.C.). Minute book, 1865-1874.","Minutes of regular and called meetings of the masonic lodge, 1865-1868, 1874, identifying members and officers of Royal Arch Masons. Bazaleel Chapter, No. 8 (Hamburg, S.C.). ",http://www.worldcat.org/oclc/55515742,1 v.,
6728082,696,"Papers, 1840-1895 (inclusive).","Van Deventer, Abram G. Papers, 1840-1895 (inclusive).","""Bills, receipts, documents, etc., 1840-1895. Also bills, etc., 1859-1860, of Isaac G. Van Deventer."" ",http://www.worldcat.org/oclc/122477513,158 items (2 folders),
7165209,696,"Dictation for Mason B. Carpenter : Denver, Arapahoe County : ms., [ca. 1885-1887].","Carpenter, Mason B., 1845-. Dictation for Mason B. Carpenter : Denver, Arapahoe County : ms., [ca. 1885-1887].","Part of a collection of dictations and some agent reports. Generally, materials concern social life and customs in Colorado. ",http://www.worldcat.org/oclc/26567924,Originals : 1 leaf.Copies : partial microfilm reel : negative (Rich. 116:14) and positive.,
6538879,696,"Co. Camb.: Cambridge, University, 1590-1718. Unspecified","Co. Camb.: Cambridge, University, 1590-1718.","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=036-002183973&fn=search&vid=IAMS_VU2,10 items,
6508197,696,"Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter - Visits Dr. and Mrs. Lukash and new baby girl, Fr. 1A-14A; Jogging, Fr. 15A-22A","Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter - Visits Dr. and Mrs. Lukash and new baby girl, Fr. 1A-14A; Jogging, Fr. 15A-22A",,https://catalog.archives.gov/id/844694,,
7633542,696,"Arts and Crafts, Adrian Cobb, woodcarver, Harrison, Ark., April, 1960 [With dove] [graphic] / Ernie Deane [photographer]. 1960.","Deane, Ernie. Arts and Crafts, Adrian Cobb, woodcarver, Harrison, Ark., April, 1960 [With dove] [graphic] / Ernie Deane [photographer].","Negative taken for April 19, 1960, Arkansas Gazette article ""Carver Brings Beauty to Churches,"" B1:2. Adrian Cobb (1906-1992) of Newton County, Arkansas is a wood carver for Turney Wood Products Company of Harrison, Boone County, Arkansas. He displays a wooden dove which will decorate a church alter (1830.1). ",http://www.worldcat.org/oclc/50903331,1 negative : b&w ; 6 x 6 cm. (2 x 2 in.),
7178867,696,"Autograph letter signed (third person) : to Sir George Howland Beaumont, 1822 Mar. 13.","Camuccini, Vincenzo, 1771-1844. Autograph letter signed (third person) : to Sir George Howland Beaumont, 1822 Mar. 13.",Accepting an invitation. ,http://www.worldcat.org/oclc/270133699,1 item (1 p.) ; (12mo),
8274313,696,Archief (1908-) 1930-1987.,Algemene Nederlandse Vereniging voor Sociale Geneeskunde. Archief (1908-) 1930-1987.,"Notulen en andere vergaderstukken, statuten en huishoudelijke reglementen, ledenlijsten, jaarverslagen, correspondentie, financiële stukken; stukken van de verschillende secties, onder andere Nederlandse Vereniging voor de Jeugdgezondheidszorg, Nederlandse Vereniging voor Arbeids- en Bedrijfsgeneeskunde en de sectie Milieuhygiëne; stukken betreffende het Tijdschrift voor Sociale Geneeskunde en het specialisme sociale geneeskunde; enige foto's; Vereeniging tot beoefening der Ongevallen-Geneeskunde/Vereeniging tot beoefening der Sociale Geneeskunde: notulenboek 1908-1928; Nederlandsche Vereeniging voor Gemeentelijke Geneeskundige Verzorging: notulen (ook van gecombineerde vergaderingen met de Nederlandsche Vereeniging van Schoolartsen), reglementen, ledenlijsten, jaarverslagen, correspondentie; bevat ook enige stukken van de Nederlandsche Vereeniging van Schoolartsen. ",http://www.worldcat.org/oclc/81998213,5.5 m.,
7612034,696,The colonial experience which sticketh closer than a brother / Robert Kreider. [1979],"Kreider, Robert S. The colonial experience which sticketh closer than a brother / Robert Kreider.","",http://www.worldcat.org/oclc/49661208,11 leaves ; 28 cm.,
8249933,696,"Persian [grammar], [17--?].","Jones, William, Sir, 1746-1794. Persian [grammar], [17--?].","",http://www.worldcat.org/oclc/80688965,1 v. ; 31.5 x 20.5 cm.,
7762702,696,"Notes on lectures by Rev. Dr. Labaree on Natural Theology and evidences of Christianity, Dartmouth College, Hanover, N.H., 1871.","Wiley, George Eddy, 1847-1874. Notes on lectures by Rev. Dr. Labaree on Natural Theology and evidences of Christianity, Dartmouth College, Hanover, N.H., 1871.","In back of v.: Accounts, Jan.-April, 1872. ",http://www.worldcat.org/oclc/5754410,1 v. 20 cm.,
6331797,696,Sylvia Mendlow Papers 1964-1975,"Sylvia Mendlow Papers, 1964-1975","",http://dlib.nyu.edu/findingaids/html/tamwag/wag_035/wag_035.html,3.0 linear feet; (3 boxes),
8078404,696,"Chicago Express (newspaper) operating records, ca. 1972-1974.","Chicago Express, Inc. Chicago Express (newspaper) operating records, ca. 1972-1974.","Correspondence, financial records, memoranda, notes, newspaper clippings, fliers, and other administrative records of Chicago Express, a counter-culture newspaper published weekly or biweekly from 1972 to 1974 by Shoestring Publishing Corporation. Materials chiefly pertain to the buying and selling of advertisements, including correspondence concerning advertising space, advertising rates, and classified advertisements. Also present are newspaper clippings about the Chicago Express and other alternative press publications, as well as materials related to distribution of the newspaper in Chicago neighborhoods. ",http://www.worldcat.org/oclc/711880571,1 linear ft. (3 boxes),
7532919,696,"Records, 1910-1920.","Union Springs Congregational Meeting (Society of Friends : Orthodox : 1910-1920 : Union Springs, N.Y.). Records, 1910-1920.","Records of Union Springs Congregational Meeting, 1910-1920. Includes minutes 1910-20. ",http://www.worldcat.org/oclc/43729500,2 volumes ; .75 linear feet.,
7022396,696,Jingle bells / by Pierpont ; arranged by Gillian Baylow. [198-?],"Pierpont, James, 1822-1893. Jingle bells / by Pierpont ; arranged by Gillian Baylow.","",http://www.worldcat.org/oclc/21929915,1 score ([10] p.) ; 34 cm. + 7 parts ; 28 cm.,
6725907,696,"Case file, 1965-1990.","Maryland. Attorney Grievance Commission. Case file, 1965-1990.","Exhibits, testimony, reports, pleadings, subpoenas, and cost accounts of cases heard by commission.  Also contains similar documents from cases heard by the Maryland State Bar Association prior to 1975. ",http://www.worldcat.org/oclc/122470313,164 cubic ft.,
7965742,696,Opening night of Teʼatroneṭo 2006.,"Allon, Gerard. 880-01 Opening night of Teʼatroneṭo 2006.","",http://www.worldcat.org/oclc/671537819,65 photographs.,
8088580,696,"Speech, 1879.","Horah, James H., 1861-1920. Speech, 1879.",The collection consists of Horah's Inaugural Address as president of the Philanthropic Society in 1879. ,http://www.worldcat.org/oclc/722091200,1 folder.,
6560399,696,"LÉON GOOSSENS COLLECTION. Vol. xxiv.ff. 37. Largest size 370 x 275mm.1.ff. 1-13. Josef Horovitz: 'Sonatina for oboe and piano', 1949. Score (autograph?); part (copy?), lightly annotated in pencil for performance. Dedicated 'to Nadia Boulanger' (f. 1... 1947","LÉON GOOSSENS COLLECTION. Vol. xxiv.ff. 37. Largest size 370 x 275mm.1. ff. 1-13. Josef Horovitz: 'Sonatina for oboe and piano', 1949. Score (autograph?); part (copy?), lightly annotated in pencil for performance. Dedicated 'to Nadia Boulanger' (f. 1..., 1947","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-001966437&fn=search&vid=IAMS_VU2,1 item,
8009380,696,[Minor publications].,"Taxpayers' League of St. Louis County, Inc. (Duluth, Minn). [Minor publications].","",http://www.worldcat.org/oclc/701755885,v. 30 cm.,
6953485,696,"Office files of The American Poetry Review, 1977.","Ruhl, Steven. Office files of The American Poetry Review, 1977.","Comprises  1 item, 1 leaf correspondence. ",http://www.worldcat.org/oclc/188879153,1 folder.,
7077925,696,Papers. 1888-1973.,"Baracchi, Pietro, b. 1851. Papers.","Papers relating to the personal and public life of Baracchi include diaries, scientific notes, records of field trips, photographs and pamphlets. The diaries are of his retirement trip to Europe (1922-1925), a diary kept at the meeting of the Australasian Association for the Advancement of Science in Sydney (1898), a diary relating to the astronomical observatory at Mt Stromlo (1911-1913), notes on Baracchi's tours of Victoria, notes of his reading on astronomy including Halley's Comet, and notes relating to his son Guido, including his imprisonment. The formal and informal portraits are mainly of Pietro and his son Guido and their families. ",http://www.worldcat.org/oclc/225851367,28 cm. (2 boxes) + 1 folio.,
7118884,696,"Genealogical papers relating to the Root family, 1900-1915, 1930s.","Root, Joseph Cullen, 1844-1913. Genealogical papers relating to the Root family, 1900-1915, 1930s.","Largely voluminous correspondence with relatives in request of information on members of the Root family, including family record and lineage questionnaires, and copious notes. The collection contains a series of notebooks with information on more than 7000 members of the Root family, including notebooks of information on miscellaneous untraced individuals. There are also postcards of the ancestral home of the Root family in Badby, North Hamptonshire, England, and name/address lists, coats of arms, and card files of individuals, all pertaining to a compilation of the Root family genealogy. ",http://www.worldcat.org/oclc/23730646,8.50 linear ft.,
7156727,696,"Dictation from D.F. Stuart : Houston, Texas : ms., 1888.","Stuart, D. F., 1833-. Dictation from D.F. Stuart : Houston, Texas : ms., 1888.","",http://www.worldcat.org/oclc/26150307,Originals : 1 leaf.Copies : partial microfilm reel (109 exposures) : negative (Rich. 118:1) and positive.,
8122886,696,"Virginia R. Harshman papers, 1980-2005.","Harshman, Virginia R. Virginia R. Harshman papers, 1980-2005.","The Harshman Collection includes the author's book as well as documents and maps related to the Lytle Creek area, and photographs of the Fontana Union Water Company. ",http://www.worldcat.org/oclc/747837489,1 box.,
7157228,696,"Oliver Boardman Huntington journals, 1843-1900.","Huntington, Oliver Boardman, 1823-1907. Oliver Boardman Huntington journals, 1843-1900.","Member of a prominent Mormon family, Huntington wrote up his journals in ""historical style,"" with much information concerning his father William, brothers Dimick and William, and sisters Zina and Prescindia. Describes experiences from 1835 with the Mormons in Ohio, Missouri, and Illinois; missionary tour of 1843 to the Eastern States; life in Nauvoo on terms of intimacy with Joseph Smith's family, 1844-1845; mission to England, 1846-1847; migration to Utah, 1848; and return east next spring; return to Utah from New York State; life in Salt Lake City and Springville, 1852-1862. Journeys to Carson Valley in 1854 and 1857 by routes south of the Humboldt River; the Elk Mountain Mission of 1855 to southeastern Utah; exploration of the Deep Creek area, and the handcart relief, 1856; colonizing in Washington County in Southern Utah, 1862-1864; life afterward at Springville as farmer, beekeeper, and school teacher, with reminiscences concerning Joseph Smith and the early history of the Church. ",http://www.worldcat.org/oclc/26178849,2 microfilm reels : positive.,
7487491,696,"Papers, 1900-1913.","Moody, George H., 1853-. Papers, 1900-1913.","Bills and receipts of a Moscow, Idaho, monument dealer, including bills for electric power, for a hospital visit, and  from many other Moscow businesses.  There are bills for music lessons from Margaret Lauder Gerlough and some calling cards and party invitations to Mrs. Moody. ",http://www.worldcat.org/oclc/42927006,1 folder.,
